Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
NovaTech Systems,V-613,MacBook-6554,M-6786,123546,27,4,0.91,4.8,389,0.87,zenith@systems.com,Office
Orion Technologies,V-824,MacBook-6554,M-6786,124367,13,6,0.91,4.6,435,0.9,zenith@systems.com,Office
Elite Vendors,V-391,Pavilion-5251,M-6808,124849,57,3,0.91,4.9,252,0.83,horizon@retailers.com,Business
Starline Distributors,V-111,Pavilion-5251,M-6808,114992,26,7,0.91,4.8,340,0.8,horizon@retailers.com,Business
Apex Retailers,V-701,ROG-4943,M-6812,142063,44,2,0.89,4.0,302,0.9,orion@traders.com,Student
Zenith Suppliers,V-257,ROG-4943,M-6812,135506,29,7,0.89,4.6,269,0.85,orion@traders.com,Student
BrightTech Supplies,V-585,Pavilion-6140,M-6831,124515,95,2,0.95,3.5,239,0.9,zenith@retailers.com,Office
Galaxy Traders,V-788,Pavilion-6140,M-6831,124927,27,5,0.95,3.8,230,0.83,zenith@retailers.com,Office
BrightTech Supplies,V-367,Inspiron-9916,M-6833,149691,86,7,0.83,4.2,383,0.82,carpenter@systems.com,Gaming
Apex Retailers,V-702,Inspiron-9916,M-6833,155770,66,7,0.83,4.9,416,0.84,carpenter@systems.com,Gaming
NovaTech Systems,V-782,ThinkPad-2645,M-6871,90481,45,2,0.91,5.0,292,0.88,orion@supplies.com,Gaming
Elite Vendors,V-989,ThinkPad-2645,M-6871,88820,36,3,0.91,4.4,208,0.85,orion@supplies.com,Gaming
Horizon Supplies,V-900,MacBook-7047,M-6886,80396,47,7,0.95,4.7,343,0.8,novatech@systems.com,Developer
Starline Distributors,V-693,MacBook-7047,M-6886,86256,16,4,0.95,4.4,270,0.87,novatech@systems.com,Developer
Horizon Supplies,V-666,ROG-5075,M-6889,122718,27,5,0.89,4.8,288,0.89,novatech@traders.com,Business
BrightTech Supplies,V-440,ROG-5075,M-6889,108808,20,6,0.89,4.3,237,0.82,novatech@traders.com,Business
Galaxy Traders,V-701,ROG-3791,M-6896,74908,86,5,0.93,3.9,388,0.79,novatech@traders.com,Gaming
Elite Vendors,V-226,ROG-3791,M-6896,83148,13,7,0.93,3.8,234,0.78,novatech@traders.com,Gaming
BrightTech Supplies,V-299,ROG-1867,M-6920,97977,90,6,0.9,4.6,282,0.88,zenith@traders.com,Gaming
Orion Technologies,V-135,ROG-3402,M-6938,114924,76,6,0.86,3.5,252,0.9,elite@suppliers.com,Student
Carpenter PLC,V-180,ROG-3402,M-6938,109439,41,2,0.86,3.5,320,0.88,elite@suppliers.com,Student
Elite Vendors,V-210,ROG-5780,M-6944,64140,61,3,0.89,3.8,444,0.83,taylor-myers@distributors.com,Gaming
Galaxy Traders,V-953,ROG-5780,M-6944,69138,33,5,0.89,3.5,399,0.84,taylor-myers@distributors.com,Gaming
Starline Distributors,V-364,Pavilion-8369,M-6946,89891,27,5,0.91,4.7,406,0.87,elite@vendor.com,Developer
Horizon Supplies,V-720,Pavilion-8369,M-6946,88338,88,5,0.91,4.6,390,0.85,elite@vendor.com,Developer
Carpenter PLC,V-550,ROG-8113,M-6949,77033,47,6,0.84,4.7,263,0.86,apex@systems.com,Business
Zenith Suppliers,V-193,ROG-8113,M-6949,87723,57,7,0.84,3.8,338,0.88,apex@systems.com,Business
Carpenter PLC,V-933,MacBook-4872,M-6999,94168,64,5,0.85,4.5,205,0.86,orion@suppliers.com,Office
Zenith Suppliers,V-697,MacBook-4872,M-6999,97746,100,3,0.85,4.6,489,0.87,orion@suppliers.com,Office
Elite Vendors,V-644,Pavilion-6588,M-7002,54792,88,4,0.91,4.1,495,0.81,zenith@vendor.com,Student
Galaxy Traders,V-510,Pavilion-6588,M-7002,61820,87,7,0.91,3.5,351,0.83,zenith@vendor.com,Student
Zenith Suppliers,V-714,Pavilion-9182,M-7014,122152,63,6,0.94,3.9,260,0.81,taylor-myers@traders.com,Gaming
Orion Technologies,V-571,Pavilion-9182,M-7014,128225,70,7,0.94,3.7,410,0.78,taylor-myers@traders.com,Gaming
BrightTech Supplies,V-127,ThinkPad-7648,M-7036,111758,35,4,0.83,4.0,249,0.89,carpenter@systems.com,Office
Starline Distributors,V-447,ThinkPad-7648,M-7036,105334,63,7,0.83,4.0,290,0.83,carpenter@systems.com,Office
Elite Vendors,V-593,Inspiron-3903,M-7069,119078,29,7,0.84,4.8,288,0.82,novatech@supplies.com,Office
Zenith Suppliers,V-604,Inspiron-3903,M-7069,132412,56,2,0.84,4.5,273,0.79,novatech@supplies.com,Office
Apex Retailers,V-207,ThinkPad-6049,M-7076,66372,89,4,0.85,4.7,363,0.8,horizon@distributors.com,Office
Galaxy Traders,V-279,ThinkPad-6049,M-7076,61437,81,3,0.85,4.5,448,0.8,horizon@distributors.com,Office
Carpenter PLC,V-646,Inspiron-7957,M-7111,55689,21,2,0.91,5.0,324,0.8,galaxy@traders.com,Business
Horizon Supplies,V-439,Inspiron-7957,M-7111,62517,86,7,0.91,4.9,301,0.78,galaxy@traders.com,Business
Starline Distributors,V-313,Pavilion-2440,M-7118,89656,31,2,0.87,5.0,441,0.88,orion@systems.com,Office
Apex Retailers,V-804,Pavilion-2440,M-7118,94250,16,2,0.87,5.0,295,0.86,orion@systems.com,Office
Orion Technologies,V-768,ROG-6229,M-7146,61547,45,4,0.82,4.7,387,0.88,starline@retailers.com,Student
Galaxy Traders,V-150,ROG-6229,M-7146,60152,17,7,0.82,4.3,442,0.84,starline@retailers.com,Student
Elite Vendors,V-661,ROG-7639,M-7175,98441,69,5,0.82,3.8,305,0.83,carpenter@supplies.com,Developer
Galaxy Traders,V-581,ROG-7639,M-7175,98212,32,6,0.82,4.3,208,0.86,carpenter@supplies.com,Developer
Horizon Supplies,V-234,Inspiron-9542,M-7183,113637,57,5,0.82,4.4,298,0.83,brighttech@suppliers.com,Developer
NovaTech Systems,V-350,Inspiron-9542,M-7183,106304,79,7,0.82,4.7,345,0.84,brighttech@suppliers.com,Developer
Galaxy Traders,V-415,Inspiron-9846,M-7187,110773,33,6,0.81,4.7,225,0.78,starline@vendor.com,Developer
Zenith Suppliers,V-928,Inspiron-9846,M-7187,114161,63,7,0.81,5.0,391,0.79,starline@vendor.com,Developer
Horizon Supplies,V-313,Pavilion-3472,M-7208,52393,98,4,0.9,4.2,268,0.79,brighttech@distributors.com,Student
Starline Distributors,V-780,Pavilion-3472,M-7208,56034,71,5,0.9,3.8,389,0.84,brighttech@distributors.com,Student
BrightTech Supplies,V-989,Inspiron-1245,M-7215,108902,69,6,0.95,4.4,448,0.86,carpenter@supplies.com,Developer
Horizon Supplies,V-363,Inspiron-1245,M-7215,107897,47,6,0.95,4.1,499,0.89,carpenter@supplies.com,Developer
Orion Technologies,V-817,Inspiron-7783,M-7228,68639,94,7,0.86,4.2,454,0.88,starline@traders.com,Business
Galaxy Traders,V-830,Inspiron-7783,M-7228,80912,39,4,0.86,4.3,410,0.84,starline@traders.com,Business
BrightTech Supplies,V-213,MacBook-1073,M-7244,138150,53,5,0.92,3.9,200,0.79,zenith@vendor.com,Student
NovaTech Systems,V-471,MacBook-1073,M-7244,134484,13,2,0.92,4.7,464,0.84,zenith@vendor.com,Student
Horizon Supplies,V-466,Inspiron-1723,M-7252,153733,83,3,0.92,4.2,436,0.81,apex@traders.com,Office
Elite Vendors,V-555,Inspiron-1723,M-7252,159119,52,3,0.92,4.1,362,0.88,apex@traders.com,Office
BrightTech Supplies,V-833,ThinkPad-4566,M-7253,146497,62,3,0.87,3.8,469,0.9,horizon@supplies.com,Gaming
NovaTech Systems,V-347,ThinkPad-5255,M-7271,86576,57,3,0.91,3.8,320,0.86,elite@vendor.com,Developer
Horizon Supplies,V-725,ThinkPad-5255,M-7271,100694,98,3,0.91,4.4,485,0.83,elite@vendor.com,Developer
NovaTech Systems,V-839,ThinkPad-6557,M-7290,131719,74,4,0.92,3.9,448,0.9,apex@systems.com,Developer
BrightTech Supplies,V-236,ThinkPad-6557,M-7290,114445,56,5,0.92,4.2,409,0.89,apex@systems.com,Developer
BrightTech Supplies,V-724,ROG-4793,M-7295,91977,84,5,0.87,3.5,235,0.82,apex@systems.com,Student
Taylor-Myers,V-277,ROG-4793,M-7295,91738,94,4,0.87,3.7,221,0.83,apex@systems.com,Student
Horizon Supplies,V-647,ThinkPad-3825,M-7302,126795,19,7,0.89,4.4,338,0.87,galaxy@systems.com,Student
Elite Vendors,V-470,ThinkPad-3825,M-7302,130256,48,5,0.89,4.0,432,0.86,galaxy@systems.com,Student
Galaxy Traders,V-332,Inspiron-1509,M-7309,96214,89,3,0.94,4.0,345,0.85,zenith@systems.com,Student
BrightTech Supplies,V-193,Inspiron-1509,M-7309,90469,42,2,0.94,3.8,216,0.84,zenith@systems.com,Student
Elite Vendors,V-260,ThinkPad-3696,M-7312,125782,39,5,0.94,4.5,349,0.84,starline@vendor.com,Developer
BrightTech Supplies,V-922,ThinkPad-3696,M-7312,116717,89,4,0.94,4.7,224,0.82,starline@vendor.com,Developer
Starline Distributors,V-660,MacBook-1583,M-7316,56884,41,4,0.82,4.2,320,0.88,elite@distributors.com,Developer
Orion Technologies,V-390,MacBook-1583,M-7316,59275,27,4,0.82,4.2,244,0.83,elite@distributors.com,Developer
Taylor-Myers,V-282,ThinkPad-9883,M-7325,119455,21,3,0.91,3.6,349,0.86,orion@retailers.com,Developer
Elite Vendors,V-821,ThinkPad-9883,M-7325,123425,32,7,0.91,3.5,393,0.79,orion@retailers.com,Developer
Carpenter PLC,V-378,ROG-4787,M-7350,111247,98,6,0.86,4.5,427,0.83,horizon@suppliers.com,Developer
Starline Distributors,V-347,ROG-4787,M-7350,99740,45,3,0.86,5.0,479,0.85,horizon@suppliers.com,Developer
Zenith Suppliers,V-147,Inspiron-4635,M-7397,67046,99,6,0.91,3.9,316,0.89,apex@vendor.com,Student
Orion Technologies,V-774,Inspiron-4635,M-7397,69194,88,2,0.91,3.5,288,0.85,apex@vendor.com,Student
BrightTech Supplies,V-112,Pavilion-9782,M-7450,51824,31,2,0.89,3.5,366,0.87,orion@suppliers.com,Office
Carpenter PLC,V-226,Pavilion-9782,M-7450,46300,52,5,0.89,3.8,390,0.78,orion@suppliers.com,Office
Carpenter PLC,V-498,ThinkPad-1102,M-7452,103930,64,6,0.83,4.0,317,0.78,starline@systems.com,Student
Zenith Suppliers,V-689,ThinkPad-1102,M-7452,103105,66,5,0.83,5.0,284,0.78,starline@systems.com,Student
Orion Technologies,V-576,ROG-9950,M-7459,82488,11,7,0.82,4.7,368,0.82,carpenter@supplies.com,Student
BrightTech Supplies,V-346,ROG-9950,M-7459,89703,83,3,0.82,4.7,462,0.87,carpenter@supplies.com,Student
Elite Vendors,V-676,MacBook-4211,M-7462,109262,72,2,0.93,4.8,363,0.82,brighttech@suppliers.com,Developer
Starline Distributors,V-417,MacBook-4211,M-7462,101490,91,6,0.93,4.3,265,0.86,brighttech@suppliers.com,Developer
Zenith Suppliers,V-627,Inspiron-7389,M-7522,157869,31,4,0.91,5.0,435,0.9,novatech@systems.com,Gaming
Orion Technologies,V-433,Inspiron-7389,M-7522,158032,88,4,0.91,5.0,319,0.84,novatech@systems.com,Gaming
BrightTech Supplies,V-579,Inspiron-9419,M-7547,140399,14,5,0.84,4.7,333,0.79,carpenter@retailers.com,Developer
NovaTech Systems,V-457,Inspiron-9419,M-7547,128785,65,6,0.84,4.5,441,0.78,carpenter@retailers.com,Developer
Elite Vendors,V-962,ROG-1985,M-7587,84525,65,2,0.88,4.4,473,0.84,carpenter@systems.com,Student
NovaTech Systems,V-575,ROG-1985,M-7587,77880,35,5,0.88,4.7,271,0.85,carpenter@systems.com,Student
Horizon Supplies,V-560,ROG-6292,M-7592,144236,15,7,0.81,5.0,452,0.81,taylor-myers@vendor.com,Student
Carpenter PLC,V-837,ROG-6292,M-7592,148254,97,4,0.81,4.3,262,0.79,taylor-myers@vendor.com,Student
Elite Vendors,V-299,MacBook-1277,M-7596,103472,58,3,0.81,4.1,202,0.82,taylor-myers@systems.com,Student
NovaTech Systems,V-294,MacBook-1277,M-7596,88260,95,2,0.81,4.0,482,0.78,taylor-myers@systems.com,Student
Taylor-Myers,V-701,MacBook-9209,M-7605,154737,83,2,0.87,3.5,430,0.9,elite@suppliers.com,Student
Apex Retailers,V-831,MacBook-9209,M-7605,147654,56,4,0.87,3.5,388,0.88,elite@suppliers.com,Student
NovaTech Systems,V-834,Pavilion-2110,M-7626,137277,68,3,0.94,3.5,338,0.82,elite@distributors.com,Student
Carpenter PLC,V-610,Pavilion-2110,M-7626,126068,26,5,0.94,3.8,330,0.84,elite@distributors.com,Student
NovaTech Systems,V-486,ThinkPad-5496,M-7689,96622,10,3,0.85,3.9,321,0.79,elite@retailers.com,Business
Orion Technologies,V-552,ThinkPad-5496,M-7689,88033,39,2,0.85,4.2,272,0.8,elite@retailers.com,Business
Taylor-Myers,V-521,Pavilion-1311,M-7724,116091,37,3,0.92,5.0,497,0.85,elite@traders.com,Business
Galaxy Traders,V-659,Pavilion-1311,M-7724,102622,27,2,0.92,4.7,274,0.82,elite@traders.com,Business
Taylor-Myers,V-687,ThinkPad-7586,M-7746,67182,63,4,0.86,5.0,430,0.85,horizon@suppliers.com,Developer
Orion Technologies,V-295,ThinkPad-7586,M-7746,66243,56,6,0.86,4.8,311,0.88,horizon@suppliers.com,Developer
Galaxy Traders,V-261,ROG-3707,M-7775,60846,80,7,0.9,4.2,226,0.9,novatech@distributors.com,Student
BrightTech Supplies,V-321,ROG-3707,M-7775,56777,69,6,0.9,4.3,398,0.9,novatech@distributors.com,Student
Galaxy Traders,V-813,Inspiron-2837,M-7842,90235,19,6,0.87,4.0,218,0.86,zenith@retailers.com,Office
Orion Technologies,V-227,Inspiron-2837,M-7842,90869,33,2,0.87,4.3,382,0.87,zenith@retailers.com,Office
Carpenter PLC,V-104,Inspiron-4495,M-7884,118402,97,2,0.81,4.1,447,0.9,apex@supplies.com,Gaming
Orion Technologies,V-425,Inspiron-4495,M-7884,102091,18,3,0.81,3.7,443,0.84,apex@supplies.com,Gaming
Zenith Suppliers,V-259,ThinkPad-8923,M-7925,80620,32,3,0.9,4.7,463,0.81,apex@systems.com,Student
Galaxy Traders,V-967,ThinkPad-8923,M-7925,83724,10,4,0.9,4.6,418,0.78,apex@systems.com,Student
Elite Vendors,V-942,Inspiron-7028,M-7960,84909,13,4,0.89,4.8,337,0.86,zenith@systems.com,Student
Orion Technologies,V-132,Inspiron-7028,M-7960,86769,25,4,0.89,4.5,380,0.86,zenith@systems.com,Student
NovaTech Systems,V-271,Pavilion-1431,M-7982,148941,52,6,0.87,4.0,242,0.8,taylor-myers@suppliers.com,Office
Apex Retailers,V-577,Pavilion-1431,M-7982,138217,64,5,0.87,4.3,492,0.87,taylor-myers@suppliers.com,Office
Zenith Suppliers,V-150,MacBook-1924,M-7995,119957,29,2,0.84,3.6,335,0.78,carpenter@traders.com,Student
Horizon Supplies,V-901,MacBook-1924,M-7995,120742,87,4,0.84,3.8,225,0.78,carpenter@traders.com,Student
Zenith Suppliers,V-268,Pavilion-5236,M-8035,68751,87,6,0.85,3.5,450,0.88,starline@vendor.com,Developer
Elite Vendors,V-891,Pavilion-5236,M-8035,71535,45,6,0.85,4.0,365,0.8,starline@vendor.com,Developer
Horizon Supplies,V-380,Inspiron-8004,M-8046,62659,89,2,0.95,3.9,374,0.88,taylor-myers@vendor.com,Developer
Carpenter PLC,V-945,Inspiron-8004,M-8046,53048,35,3,0.95,4.0,363,0.86,taylor-myers@vendor.com,Developer
Apex Retailers,V-763,Pavilion-8606,M-8067,126748,92,6,0.9,5.0,452,0.8,starline@distributors.com,Gaming
Orion Technologies,V-751,ThinkPad-5763,M-8095,119413,35,4,0.84,4.9,361,0.82,taylor-myers@distributors.com,Business
Starline Distributors,V-712,ThinkPad-5763,M-8095,136892,77,2,0.84,4.2,206,0.88,taylor-myers@distributors.com,Business
Carpenter PLC,V-837,Pavilion-2161,M-8110,63778,72,6,0.93,4.6,326,0.88,zenith@retailers.com,Student
NovaTech Systems,V-749,Pavilion-2161,M-8110,57327,76,4,0.93,3.9,302,0.82,zenith@retailers.com,Student
Elite Vendors,V-259,ROG-1681,M-8132,90538,56,7,0.85,4.9,215,0.78,taylor-myers@suppliers.com,Office
Carpenter PLC,V-240,ROG-1681,M-8132,98927,81,6,0.85,4.8,256,0.78,taylor-myers@suppliers.com,Office
Horizon Supplies,V-115,Pavilion-2349,M-8144,133550,45,6,0.81,4.9,350,0.85,starline@distributors.com,Developer
NovaTech Systems,V-676,Pavilion-2349,M-8144,131435,11,6,0.81,4.7,467,0.9,starline@distributors.com,Developer
Zenith Suppliers,V-209,ROG-3215,M-8194,97417,51,3,0.83,4.5,376,0.78,carpenter@vendor.com,Office
BrightTech Supplies,V-875,ROG-3215,M-8194,105698,93,2,0.83,4.8,321,0.79,carpenter@vendor.com,Office
BrightTech Supplies,V-225,Inspiron-5510,M-8224,112169,17,7,0.84,4.9,295,0.87,carpenter@retailers.com,Gaming
Starline Distributors,V-718,Inspiron-5510,M-8224,110228,39,6,0.84,5.0,299,0.83,carpenter@retailers.com,Gaming
Elite Vendors,V-569,ROG-4054,M-8246,83044,34,4,0.83,4.1,310,0.9,galaxy@suppliers.com,Student
Zenith Suppliers,V-999,ROG-4054,M-8246,88904,75,5,0.83,3.9,277,0.86,galaxy@suppliers.com,Student
Carpenter PLC,V-444,ROG-6389,M-8257,106597,86,7,0.9,4.5,500,0.9,galaxy@retailers.com,Student
BrightTech Supplies,V-560,ROG-6389,M-8257,88228,62,3,0.9,4.3,226,0.9,galaxy@retailers.com,Student
BrightTech Supplies,V-959,MacBook-5167,M-8265,83308,75,3,0.81,4.5,308,0.9,novatech@supplies.com,Gaming
Galaxy Traders,V-110,MacBook-5167,M-8265,81699,24,2,0.81,4.4,434,0.87,novatech@supplies.com,Gaming
Carpenter PLC,V-820,Inspiron-3268,M-8285,88207,84,5,0.95,3.5,469,0.86,elite@supplies.com,Business
Zenith Suppliers,V-362,Inspiron-3268,M-8285,86176,10,5,0.95,3.8,269,0.85,elite@supplies.com,Business
NovaTech Systems,V-286,MacBook-4733,M-8364,47175,94,3,0.83,4.2,389,0.85,orion@systems.com,Developer
Horizon Supplies,V-769,MacBook-4733,M-8364,47872,87,5,0.83,4.2,445,0.9,orion@systems.com,Developer
NovaTech Systems,V-829,ThinkPad-1759,M-8408,56609,21,3,0.86,4.0,478,0.87,brighttech@traders.com,Business
Horizon Supplies,V-884,ThinkPad-1759,M-8408,50034,16,7,0.86,4.5,371,0.83,brighttech@traders.com,Business
Apex Retailers,V-846,MacBook-5773,M-8409,128689,88,4,0.8,3.8,263,0.78,zenith@systems.com,Developer
Galaxy Traders,V-837,MacBook-5773,M-8409,125224,76,3,0.8,3.5,344,0.87,zenith@systems.com,Developer
NovaTech Systems,V-369,Pavilion-1284,M-8416,124915,92,7,0.82,4.2,394,0.8,horizon@distributors.com,Student
Taylor-Myers,V-865,Pavilion-1284,M-8416,132051,14,7,0.82,4.0,214,0.81,horizon@distributors.com,Student
Elite Vendors,V-128,Inspiron-6189,M-8462,88106,20,3,0.86,4.7,236,0.81,zenith@supplies.com,Student
Apex Retailers,V-544,Inspiron-6189,M-8462,90279,39,7,0.86,4.7,385,0.79,zenith@supplies.com,Student
Taylor-Myers,V-539,ROG-9230,M-8463,79891,63,5,0.88,4.6,282,0.8,brighttech@supplies.com,Office
Apex Retailers,V-515,ROG-9230,M-8463,86779,68,3,0.88,5.0,413,0.8,brighttech@supplies.com,Office
Apex Retailers,V-520,Pavilion-7331,M-8505,102999,69,5,0.86,4.3,214,0.85,novatech@traders.com,Gaming
Carpenter PLC,V-473,Pavilion-7331,M-8505,117046,82,4,0.86,5.0,375,0.82,novatech@traders.com,Gaming
Elite Vendors,V-403,MacBook-1787,M-8523,104489,16,7,0.82,3.8,217,0.83,orion@supplies.com,Gaming
Taylor-Myers,V-586,Pavilion-6181,M-8525,109071,34,7,0.8,4.6,490,0.9,carpenter@supplies.com,Office
Elite Vendors,V-220,Pavilion-6181,M-8525,105008,72,4,0.8,4.0,397,0.86,carpenter@supplies.com,Office
Carpenter PLC,V-833,Pavilion-1435,M-8541,123676,71,5,0.9,5.0,426,0.86,taylor-myers@systems.com,Business
Zenith Suppliers,V-457,Pavilion-1435,M-8541,134851,77,6,0.9,5.0,235,0.78,taylor-myers@systems.com,Business
Horizon Supplies,V-938,ROG-9530,M-8576,136653,76,3,0.82,4.0,227,0.9,apex@traders.com,Business
Orion Technologies,V-728,ROG-9530,M-8576,122898,30,6,0.82,4.4,372,0.9,apex@traders.com,Business
Galaxy Traders,V-919,ROG-5718,M-8595,81040,26,5,0.88,4.1,415,0.87,starline@vendor.com,Student
Taylor-Myers,V-667,ROG-5718,M-8595,74143,62,3,0.88,4.4,295,0.87,starline@vendor.com,Student
Zenith Suppliers,V-649,Inspiron-9072,M-8604,54319,100,7,0.86,4.4,443,0.88,novatech@vendor.com,Gaming
Elite Vendors,V-585,Inspiron-9072,M-8604,57693,34,3,0.86,4.5,440,0.89,novatech@vendor.com,Gaming
Elite Vendors,V-406,Pavilion-4393,M-8612,113527,17,2,0.85,4.3,376,0.78,starline@suppliers.com,Office
Orion Technologies,V-413,Pavilion-4393,M-8612,116246,78,6,0.85,4.7,211,0.85,starline@suppliers.com,Office
BrightTech Supplies,V-160,MacBook-4224,M-8616,110158,78,6,0.82,5.0,278,0.84,horizon@systems.com,Office
Orion Technologies,V-944,MacBook-4224,M-8616,112861,86,2,0.82,4.5,470,0.84,horizon@systems.com,Office
Apex Retailers,V-625,Pavilion-7838,M-8619,139142,62,4,0.83,4.2,417,0.83,carpenter@vendor.com,Developer
Galaxy Traders,V-104,Pavilion-7838,M-8619,134360,76,7,0.83,4.3,352,0.78,carpenter@vendor.com,Developer
Carpenter PLC,V-419,Inspiron-2249,M-8675,91690,29,7,0.87,4.1,428,0.87,novatech@supplies.com,Office
Starline Distributors,V-441,Inspiron-2249,M-8675,87083,72,2,0.87,4.4,345,0.79,novatech@supplies.com,Office
Apex Retailers,V-636,MacBook-8134,M-8685,67559,80,7,0.92,3.5,356,0.85,galaxy@traders.com,Student
Elite Vendors,V-153,MacBook-8134,M-8685,69915,15,3,0.92,3.5,216,0.85,galaxy@traders.com,Student
Taylor-Myers,V-896,MacBook-1533,M-8695,132929,74,4,0.89,4.3,230,0.9,horizon@traders.com,Student
Carpenter PLC,V-814,MacBook-1533,M-8695,118543,70,6,0.89,5.0,295,0.9,horizon@traders.com,Student
Taylor-Myers,V-164,ThinkPad-1074,M-8737,67058,62,3,0.88,3.8,297,0.82,zenith@vendor.com,Office
NovaTech Systems,V-884,ThinkPad-1074,M-8737,69343,13,4,0.88,3.8,260,0.8,zenith@vendor.com,Office
Elite Vendors,V-852,MacBook-8170,M-8738,72450,32,7,0.86,5.0,424,0.88,orion@retailers.com,Developer
BrightTech Supplies,V-981,MacBook-8170,M-8738,63549,49,5,0.86,4.9,387,0.84,orion@retailers.com,Developer
Apex Retailers,V-806,ROG-5665,M-8754,95831,74,3,0.91,4.6,498,0.89,taylor-myers@systems.com,Office
Starline Distributors,V-734,ROG-5665,M-8754,91952,34,4,0.91,5.0,306,0.89,taylor-myers@systems.com,Office
Zenith Suppliers,V-225,Pavilion-9517,M-8786,84979,38,6,0.9,4.0,338,0.78,carpenter@traders.com,Office
Galaxy Traders,V-540,Pavilion-9517,M-8786,95574,42,2,0.9,4.6,277,0.8,carpenter@traders.com,Office
BrightTech Supplies,V-505,Inspiron-5776,M-8892,86980,65,4,0.89,3.7,351,0.82,zenith@supplies.com,Student
Elite Vendors,V-337,Inspiron-5776,M-8892,83018,79,3,0.89,4.1,439,0.8,zenith@supplies.com,Student
Apex Retailers,V-168,ROG-5796,M-8901,46370,28,7,0.83,3.6,272,0.9,galaxy@supplies.com,Developer
Orion Technologies,V-734,ROG-5796,M-8901,47550,67,2,0.83,4.4,301,0.86,galaxy@supplies.com,Developer
Galaxy Traders,V-298,Inspiron-4353,M-8922,49103,86,6,0.87,4.4,320,0.9,starline@systems.com,Business
Orion Technologies,V-986,Inspiron-4353,M-8922,52877,100,7,0.87,4.1,424,0.87,starline@systems.com,Business
Carpenter PLC,V-676,ThinkPad-2955,M-8939,103382,40,3,0.86,4.3,397,0.85,zenith@supplies.com,Office
Starline Distributors,V-704,ThinkPad-2955,M-8939,104931,66,4,0.86,3.7,273,0.83,zenith@supplies.com,Office
Apex Retailers,V-777,ThinkPad-8235,M-8947,99823,80,7,0.82,3.5,399,0.9,zenith@supplies.com,Office
BrightTech Supplies,V-134,ThinkPad-8235,M-8947,117552,13,7,0.82,3.7,343,0.85,zenith@supplies.com,Office
BrightTech Supplies,V-549,ROG-2608,M-8957,124362,30,5,0.85,3.6,433,0.86,carpenter@traders.com,Gaming
Apex Retailers,V-447,ROG-2608,M-8957,126057,25,6,0.85,3.5,452,0.85,carpenter@traders.com,Gaming
Taylor-Myers,V-283,ROG-3615,M-8963,141508,62,3,0.86,4.1,219,0.85,elite@traders.com,Business
Carpenter PLC,V-253,ROG-3615,M-8963,121406,58,3,0.86,4.7,275,0.86,elite@traders.com,Business
NovaTech Systems,V-429,MacBook-5331,M-8966,125555,78,3,0.84,4.0,456,0.81,orion@supplies.com,Developer
Carpenter PLC,V-698,MacBook-5331,M-8966,125564,83,4,0.84,4.5,310,0.79,orion@supplies.com,Developer
Starline Distributors,V-135,MacBook-5087,M-8971,48145,85,7,0.85,5.0,278,0.79,taylor-myers@supplies.com,Student
Horizon Supplies,V-662,MacBook-5087,M-8971,53967,78,3,0.85,4.6,212,0.78,taylor-myers@supplies.com,Student
Carpenter PLC,V-575,MacBook-8553,M-9016,47996,81,3,0.82,4.7,469,0.88,galaxy@distributors.com,Gaming
Horizon Supplies,V-829,MacBook-8553,M-9016,47325,73,3,0.82,4.7,452,0.87,galaxy@distributors.com,Gaming
Starline Distributors,V-660,Pavilion-6552,M-9027,131325,15,7,0.85,4.8,443,0.88,zenith@distributors.com,Gaming
NovaTech Systems,V-703,Pavilion-6552,M-9027,131739,94,5,0.85,5.0,323,0.85,zenith@distributors.com,Gaming
Orion Technologies,V-530,Pavilion-5111,M-9043,137703,74,2,0.82,3.6,413,0.86,horizon@retailers.com,Office
Elite Vendors,V-967,Pavilion-5111,M-9043,120740,16,3,0.82,3.8,395,0.8,horizon@retailers.com,Office
Galaxy Traders,V-366,Inspiron-3787,M-9070,98876,77,2,0.8,4.1,245,0.85,elite@distributors.com,Business
BrightTech Supplies,V-114,Inspiron-3787,M-9070,101490,52,4,0.8,4.1,345,0.78,elite@distributors.com,Business
Apex Retailers,V-477,MacBook-3005,M-9094,90393,10,4,0.84,4.5,367,0.9,orion@retailers.com,Developer
Horizon Supplies,V-162,MacBook-3005,M-9094,99220,40,6,0.84,4.6,383,0.87,orion@retailers.com,Developer
Horizon Supplies,V-924,Inspiron-1389,M-9103,112541,63,5,0.87,4.5,326,0.9,starline@systems.com,Gaming
Elite Vendors,V-795,Inspiron-1389,M-9103,103991,48,2,0.87,4.1,212,0.87,starline@systems.com,Gaming
BrightTech Supplies,V-885,Inspiron-9194,M-9129,95559,87,7,0.85,3.7,205,0.86,novatech@supplies.com,Office
Horizon Supplies,V-608,Inspiron-9194,M-9129,91556,87,7,0.85,3.9,218,0.8,novatech@supplies.com,Office
Carpenter PLC,V-145,Pavilion-7538,M-9136,123296,93,6,0.83,4.3,222,0.83,orion@supplies.com,Office
Zenith Suppliers,V-520,Pavilion-7538,M-9136,113763,59,3,0.83,4.4,296,0.81,orion@supplies.com,Office
