Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Galaxy Traders,V-741,ROG-3402,M-6938,120207,12,2,0.86,3.8,318,0.88,elite@suppliers.com,Student
Taylor-Myers,V-671,ROG-3402,M-6938,123375,39,7,0.86,4.3,416,0.86,elite@suppliers.com,Student
Carpenter PLC,V-835,ROG-3424,M-1356,107862,19,4,0.88,3.8,337,0.85,elite@supplies.com,Gaming
Orion Technologies,V-937,ROG-3424,M-1356,103022,42,3,0.88,4.5,475,0.86,elite@supplies.com,Gaming
Apex Retailers,V-972,ROG-3457,M-4187,64841,53,2,0.81,4.1,289,0.78,novatech@supplies.com,Developer
Zenith Suppliers,V-214,ROG-3457,M-4187,72011,88,6,0.81,3.5,200,0.83,novatech@supplies.com,Developer
NovaTech Systems,V-474,ROG-3615,M-8963,125190,93,5,0.86,4.8,403,0.82,elite@traders.com,Business
Galaxy Traders,V-445,ROG-3615,M-8963,134416,63,4,0.86,4.8,394,0.87,elite@traders.com,Business
NovaTech Systems,V-381,ROG-3674,M-3219,140361,36,3,0.87,5.0,341,0.84,elite@retailers.com,Developer
Horizon Supplies,V-876,ROG-3674,M-3219,130053,83,5,0.87,4.8,490,0.9,elite@retailers.com,Developer
Zenith Suppliers,V-969,ROG-3683,M-9616,109429,56,5,0.82,4.4,372,0.8,horizon@supplies.com,Developer
NovaTech Systems,V-937,ROG-3683,M-9616,102869,45,7,0.82,4.1,322,0.86,horizon@supplies.com,Developer
BrightTech Supplies,V-709,ROG-3707,M-7775,60551,15,5,0.9,4.2,224,0.85,novatech@distributors.com,Student
Apex Retailers,V-270,ROG-3707,M-7775,59934,42,6,0.9,4.3,383,0.83,novatech@distributors.com,Student
Zenith Suppliers,V-288,ROG-3787,M-5480,101651,39,6,0.93,4.9,355,0.88,elite@retailers.com,Office
BrightTech Supplies,V-817,ROG-3787,M-5480,95149,14,2,0.93,4.9,376,0.8,elite@retailers.com,Office
Horizon Supplies,V-791,ROG-3791,M-6896,74024,53,4,0.93,4.0,296,0.83,novatech@traders.com,Gaming
Apex Retailers,V-544,ROG-3791,M-6896,70154,97,6,0.93,4.2,357,0.79,novatech@traders.com,Gaming
Apex Retailers,V-744,ROG-3910,M-2628,137964,72,2,0.92,3.5,300,0.86,taylor-myers@suppliers.com,Student
Elite Vendors,V-714,ROG-3910,M-2628,142999,26,3,0.92,3.6,305,0.81,taylor-myers@suppliers.com,Student
BrightTech Supplies,V-346,ROG-4054,M-8246,86652,25,7,0.83,4.8,210,0.88,galaxy@suppliers.com,Student
Zenith Suppliers,V-728,ROG-4054,M-8246,95238,81,4,0.83,4.4,460,0.87,galaxy@suppliers.com,Student
Zenith Suppliers,V-977,ROG-4114,M-3632,99514,51,3,0.86,4.3,422,0.9,horizon@supplies.com,Gaming
Elite Vendors,V-173,ROG-4114,M-3632,90603,21,3,0.86,4.2,382,0.9,horizon@supplies.com,Gaming
Galaxy Traders,V-929,ROG-4787,M-7350,112383,13,6,0.86,4.5,467,0.83,horizon@suppliers.com,Developer
Zenith Suppliers,V-756,ROG-4787,M-7350,104320,37,2,0.86,5.0,225,0.86,horizon@suppliers.com,Developer
BrightTech Supplies,V-516,ROG-4793,M-7295,94653,43,7,0.87,3.5,404,0.78,apex@systems.com,Student
Orion Technologies,V-973,ROG-4793,M-7295,98724,43,3,0.87,3.5,343,0.79,apex@systems.com,Student
BrightTech Supplies,V-673,ROG-4943,M-6812,139245,98,2,0.89,4.4,277,0.88,orion@traders.com,Student
Carpenter PLC,V-764,ROG-4943,M-6812,139297,94,3,0.89,4.2,440,0.85,orion@traders.com,Student
Zenith Suppliers,V-282,ROG-5075,M-6889,122066,58,4,0.89,4.8,301,0.87,novatech@traders.com,Business
Taylor-Myers,V-404,ROG-5075,M-6889,105791,34,4,0.89,4.9,369,0.86,novatech@traders.com,Business
BrightTech Supplies,V-459,ROG-5299,M-5187,112566,13,5,0.83,4.2,489,0.78,horizon@supplies.com,Student
Orion Technologies,V-864,ROG-5299,M-5187,110703,67,4,0.83,4.3,331,0.82,horizon@supplies.com,Student
Horizon Supplies,V-521,ROG-5307,M-5310,72218,99,2,0.91,4.1,226,0.84,carpenter@suppliers.com,Developer
Taylor-Myers,V-632,ROG-5307,M-5310,73151,34,3,0.91,4.9,467,0.87,carpenter@suppliers.com,Developer
Horizon Supplies,V-626,ROG-5527,M-2621,124418,43,7,0.9,4.6,449,0.9,orion@systems.com,Gaming
Starline Distributors,V-617,ROG-5527,M-2621,134850,90,2,0.9,4.6,325,0.84,orion@systems.com,Gaming
Horizon Supplies,V-550,ROG-5665,M-8754,89172,33,2,0.91,4.5,237,0.89,taylor-myers@systems.com,Office
Starline Distributors,V-752,ROG-5665,M-8754,104114,84,5,0.91,5.0,300,0.82,taylor-myers@systems.com,Office
Orion Technologies,V-614,ROG-5718,M-8595,86051,37,3,0.88,4.8,230,0.85,starline@vendor.com,Student
NovaTech Systems,V-264,ROG-5718,M-8595,89763,15,7,0.88,4.6,299,0.9,starline@vendor.com,Student
Starline Distributors,V-951,ROG-5779,M-5121,127851,55,4,0.83,4.4,464,0.81,novatech@traders.com,Developer
Galaxy Traders,V-524,ROG-5779,M-5121,126398,17,3,0.83,4.4,225,0.82,novatech@traders.com,Developer
Galaxy Traders,V-291,ROG-5780,M-6944,71525,22,4,0.89,3.8,214,0.85,taylor-myers@distributors.com,Gaming
Horizon Supplies,V-304,ROG-5780,M-6944,67039,76,5,0.89,3.6,439,0.9,taylor-myers@distributors.com,Gaming
Apex Retailers,V-577,ROG-5796,M-5341,73231,25,7,0.9,4.2,489,0.87,starline@traders.com,Developer
Apex Retailers,V-552,ROG-6037,M-6609,104750,36,5,0.85,4.9,334,0.84,brighttech@traders.com,Business
Carpenter PLC,V-901,ROG-6037,M-6609,104874,59,7,0.85,5.0,446,0.84,brighttech@traders.com,Business
Elite Vendors,V-563,ROG-6107,M-2081,66353,17,5,0.89,4.1,497,0.8,starline@traders.com,Student
BrightTech Supplies,V-239,ROG-6107,M-2081,78236,87,5,0.89,4.4,207,0.83,starline@traders.com,Student
NovaTech Systems,V-196,ROG-6138,M-9206,105279,41,3,0.84,3.9,457,0.86,horizon@vendor.com,Office
Elite Vendors,V-969,ROG-6138,M-9206,104762,33,3,0.84,3.5,359,0.88,horizon@vendor.com,Office
Apex Retailers,V-968,ROG-6188,M-1373,68037,90,7,0.82,4.4,367,0.86,taylor-myers@suppliers.com,Gaming
Elite Vendors,V-361,ROG-6188,M-1373,61652,13,2,0.82,3.5,283,0.86,taylor-myers@suppliers.com,Gaming
BrightTech Supplies,V-256,ROG-6202,M-2809,83027,85,3,0.92,4.0,232,0.86,horizon@traders.com,Student
Elite Vendors,V-710,ROG-6202,M-2809,79940,72,3,0.92,3.8,200,0.9,horizon@traders.com,Student
Carpenter PLC,V-958,ROG-6229,M-7146,64424,25,3,0.82,4.9,296,0.87,starline@retailers.com,Student
Zenith Suppliers,V-359,ROG-6229,M-7146,62604,47,4,0.82,4.8,277,0.83,starline@retailers.com,Student
Elite Vendors,V-926,ROG-6292,M-7592,134017,75,5,0.81,5.0,487,0.78,taylor-myers@vendor.com,Student
Orion Technologies,V-694,ROG-6292,M-7592,130887,78,3,0.81,5.0,494,0.81,taylor-myers@vendor.com,Student
Starline Distributors,V-136,ROG-6389,M-8257,93249,76,2,0.9,5.0,496,0.86,galaxy@retailers.com,Student
Horizon Supplies,V-153,ROG-6389,M-8257,103377,57,2,0.9,4.6,263,0.89,galaxy@retailers.com,Student
Elite Vendors,V-249,ROG-6435,M-9140,149265,42,2,0.94,3.9,346,0.88,taylor-myers@suppliers.com,Business
BrightTech Supplies,V-278,ROG-6435,M-9140,135077,35,3,0.94,3.8,478,0.85,taylor-myers@suppliers.com,Business
NovaTech Systems,V-933,ROG-6475,M-9741,78977,91,6,0.93,4.6,462,0.78,orion@systems.com,Gaming
Zenith Suppliers,V-923,ROG-6475,M-9741,87989,72,6,0.93,5.0,422,0.8,orion@systems.com,Gaming
Horizon Supplies,V-242,ROG-6532,M-2409,132057,80,2,0.9,3.8,420,0.78,novatech@systems.com,Business
Taylor-Myers,V-471,ROG-6532,M-2409,128584,87,7,0.9,4.0,391,0.79,novatech@systems.com,Business
Carpenter PLC,V-962,ROG-6623,M-9727,139157,45,7,0.83,4.7,307,0.89,brighttech@distributors.com,Business
Horizon Supplies,V-205,ROG-6623,M-9727,141669,21,4,0.83,4.7,264,0.85,brighttech@distributors.com,Business
Galaxy Traders,V-728,ROG-6718,M-1879,109010,71,7,0.85,5.0,398,0.9,orion@suppliers.com,Gaming
NovaTech Systems,V-111,ROG-6718,M-1879,110330,94,4,0.85,5.0,422,0.9,orion@suppliers.com,Gaming
Horizon Supplies,V-196,ROG-6826,M-9809,90509,11,5,0.83,4.3,281,0.9,zenith@traders.com,Gaming
Elite Vendors,V-171,ROG-6826,M-9809,84737,64,2,0.83,4.6,478,0.9,zenith@traders.com,Gaming
Starline Distributors,V-330,ROG-6878,M-2003,124132,63,4,0.92,4.5,410,0.9,zenith@traders.com,Business
NovaTech Systems,V-308,ROG-6878,M-2003,130909,27,2,0.92,5.0,384,0.9,zenith@traders.com,Business
Taylor-Myers,V-179,ROG-7117,M-6566,78972,11,3,0.85,4.3,207,0.88,galaxy@systems.com,Gaming
BrightTech Supplies,V-350,ROG-7117,M-6566,74439,96,7,0.85,3.8,216,0.85,galaxy@systems.com,Gaming
Elite Vendors,V-453,ROG-7222,M-9154,54271,96,2,0.88,4.0,439,0.85,galaxy@systems.com,Business
Carpenter PLC,V-732,ROG-7222,M-9154,54398,11,2,0.88,3.5,478,0.87,galaxy@systems.com,Business
Galaxy Traders,V-886,ROG-7261,M-6666,105059,26,4,0.92,3.5,363,0.87,brighttech@distributors.com,Office
Apex Retailers,V-170,ROG-7261,M-6666,116777,91,3,0.92,3.5,458,0.89,brighttech@distributors.com,Office
Apex Retailers,V-396,ROG-7305,M-4576,92603,66,7,0.94,4.5,357,0.81,taylor-myers@suppliers.com,Gaming
Elite Vendors,V-346,ROG-7305,M-4576,88944,98,2,0.94,4.5,238,0.78,taylor-myers@suppliers.com,Gaming
Horizon Supplies,V-823,ROG-7333,M-2006,131186,42,6,0.82,4.4,236,0.78,carpenter@systems.com,Developer
NovaTech Systems,V-364,ROG-7333,M-2006,132802,56,7,0.82,4.2,374,0.82,carpenter@systems.com,Developer
Galaxy Traders,V-372,ROG-7381,M-6397,153988,81,3,0.87,4.3,393,0.83,brighttech@suppliers.com,Gaming
NovaTech Systems,V-116,ROG-7381,M-6397,138413,42,2,0.87,4.3,242,0.83,brighttech@suppliers.com,Gaming
NovaTech Systems,V-730,ROG-7405,M-6712,101627,10,7,0.89,4.1,321,0.9,brighttech@retailers.com,Office
Taylor-Myers,V-958,ROG-7405,M-6712,100495,41,5,0.89,3.8,300,0.87,brighttech@retailers.com,Office
Orion Technologies,V-458,ROG-7419,M-4087,57688,47,2,0.86,4.5,373,0.78,carpenter@systems.com,Student
Taylor-Myers,V-379,ROG-7419,M-4087,50928,45,5,0.86,5.0,200,0.78,carpenter@systems.com,Student
BrightTech Supplies,V-507,ROG-7479,M-4565,126270,66,3,0.84,4.2,331,0.85,zenith@traders.com,Gaming
Horizon Supplies,V-403,ROG-7479,M-4565,135640,29,6,0.84,4.5,200,0.83,zenith@traders.com,Gaming
Horizon Supplies,V-568,ROG-7483,M-1602,106076,62,4,0.94,4.6,449,0.78,carpenter@retailers.com,Gaming
Elite Vendors,V-388,ROG-7483,M-1602,93440,37,2,0.94,4.7,489,0.78,carpenter@retailers.com,Gaming
BrightTech Supplies,V-858,ROG-7530,M-4033,102535,94,2,0.86,3.7,326,0.84,novatech@vendor.com,Student
Carpenter PLC,V-368,ROG-7530,M-4033,95026,29,5,0.86,4.2,203,0.86,novatech@vendor.com,Student
Galaxy Traders,V-594,ROG-7568,M-9893,136407,69,5,0.89,4.0,387,0.79,orion@distributors.com,Gaming
Apex Retailers,V-659,ROG-7568,M-9893,160676,88,7,0.89,3.5,363,0.82,orion@distributors.com,Gaming
BrightTech Supplies,V-710,ROG-7587,M-6378,61278,84,2,0.87,3.5,299,0.79,novatech@systems.com,Office
Horizon Supplies,V-860,ROG-7587,M-6378,62309,46,5,0.87,4.2,245,0.83,novatech@systems.com,Office
Apex Retailers,V-324,ROG-7639,M-7175,89424,84,6,0.82,4.3,269,0.9,carpenter@supplies.com,Developer
Starline Distributors,V-136,ROG-7639,M-7175,93915,72,3,0.82,4.4,425,0.88,carpenter@supplies.com,Developer
Galaxy Traders,V-240,ROG-7723,M-9320,49670,54,2,0.94,4.0,389,0.78,zenith@retailers.com,Gaming
Carpenter PLC,V-436,ROG-7723,M-9320,52805,64,5,0.94,4.4,374,0.85,zenith@retailers.com,Gaming
Galaxy Traders,V-535,ROG-7755,M-2558,140622,87,3,0.88,3.6,439,0.8,starline@systems.com,Business
NovaTech Systems,V-737,ROG-7755,M-2558,124113,23,2,0.88,3.8,377,0.82,starline@systems.com,Business
NovaTech Systems,V-894,ROG-7763,M-8067,101830,38,3,0.95,3.5,498,0.86,carpenter@distributors.com,Gaming
Zenith Suppliers,V-631,ROG-7763,M-8067,92284,79,3,0.95,3.5,371,0.89,carpenter@distributors.com,Gaming
Starline Distributors,V-375,ROG-7836,M-6777,86415,20,6,0.83,3.8,296,0.82,zenith@distributors.com,Office
Orion Technologies,V-420,ROG-7836,M-6777,103055,28,7,0.83,4.4,368,0.9,zenith@distributors.com,Office
Carpenter PLC,V-856,ROG-7858,M-4244,91191,95,3,0.92,3.9,405,0.9,orion@traders.com,Developer
Apex Retailers,V-861,ROG-7858,M-4244,100081,53,7,0.92,3.5,246,0.9,orion@traders.com,Developer
Apex Retailers,V-211,ROG-7877,M-3478,90090,38,4,0.87,5.0,335,0.9,zenith@systems.com,Student
Galaxy Traders,V-126,ROG-7877,M-3478,90774,95,7,0.87,4.6,351,0.88,zenith@systems.com,Student
Horizon Supplies,V-965,ROG-8040,M-4650,116901,55,3,0.89,4.0,385,0.87,starline@vendor.com,Business
Zenith Suppliers,V-197,ROG-8040,M-4650,120349,11,5,0.89,3.5,290,0.89,starline@vendor.com,Business
Starline Distributors,V-756,ROG-8113,M-6949,73911,94,7,0.84,3.9,305,0.89,apex@systems.com,Business
Orion Technologies,V-608,ROG-8113,M-6949,81682,24,2,0.84,4.3,334,0.89,apex@systems.com,Business
NovaTech Systems,V-335,ROG-8282,M-3843,103113,99,2,0.83,3.6,494,0.78,carpenter@systems.com,Office
Zenith Suppliers,V-908,ROG-8282,M-3843,102314,77,2,0.83,4.0,206,0.82,carpenter@systems.com,Office
Orion Technologies,V-824,ROG-8568,M-9370,104493,76,2,0.81,4.0,455,0.88,brighttech@traders.com,Developer
Carpenter PLC,V-381,ROG-8568,M-9370,103886,40,2,0.81,4.2,331,0.85,brighttech@traders.com,Developer
Taylor-Myers,V-410,ROG-8574,M-4485,114202,63,5,0.81,3.8,459,0.78,elite@systems.com,Student
Carpenter PLC,V-107,ROG-8574,M-4485,109855,75,6,0.81,3.6,490,0.78,elite@systems.com,Student
Starline Distributors,V-415,ROG-8580,M-1593,148630,39,2,0.86,3.7,308,0.83,carpenter@retailers.com,Business
Horizon Supplies,V-900,ROG-8580,M-1593,139030,95,5,0.86,3.5,436,0.9,carpenter@retailers.com,Business
Horizon Supplies,V-940,ROG-8706,M-6301,145159,89,6,0.89,3.5,500,0.89,elite@suppliers.com,Gaming
Taylor-Myers,V-868,ROG-8706,M-6301,129234,80,3,0.89,3.5,373,0.89,elite@suppliers.com,Gaming
Orion Technologies,V-916,ROG-8791,M-3150,110532,44,5,0.95,4.2,200,0.8,taylor-myers@retailers.com,Gaming
Apex Retailers,V-282,ROG-8791,M-3150,114434,57,2,0.95,4.2,451,0.78,taylor-myers@retailers.com,Gaming
Elite Vendors,V-739,ROG-9230,M-8463,76360,67,7,0.88,5.0,339,0.84,brighttech@supplies.com,Office
Orion Technologies,V-172,ROG-9230,M-8463,75616,44,3,0.88,4.9,295,0.79,brighttech@supplies.com,Office
Starline Distributors,V-219,ROG-9329,M-5993,139161,69,5,0.89,4.3,462,0.83,apex@systems.com,Gaming
Horizon Supplies,V-158,ROG-9329,M-5993,157926,80,6,0.89,4.3,209,0.84,apex@systems.com,Gaming
Starline Distributors,V-117,ROG-9406,M-6016,106932,91,4,0.89,4.2,308,0.87,zenith@traders.com,Gaming
Apex Retailers,V-785,ROG-9406,M-6016,99643,90,3,0.89,4.2,249,0.85,zenith@traders.com,Gaming
Zenith Suppliers,V-213,ROG-9410,M-2293,123435,91,5,0.87,4.6,486,0.81,apex@suppliers.com,Office
Orion Technologies,V-814,ROG-9410,M-2293,137876,34,4,0.87,4.3,392,0.88,apex@suppliers.com,Office
NovaTech Systems,V-907,ROG-9527,M-4642,101083,34,4,0.8,4.2,395,0.85,carpenter@distributors.com,Business
Taylor-Myers,V-129,ROG-9527,M-4642,99662,25,6,0.8,3.6,233,0.9,carpenter@distributors.com,Business
BrightTech Supplies,V-643,ROG-9530,M-8576,121524,23,3,0.82,4.1,408,0.9,apex@traders.com,Business
Galaxy Traders,V-184,ROG-9530,M-8576,138975,44,5,0.82,4.4,419,0.9,apex@traders.com,Business
Apex Retailers,V-115,ROG-9559,M-2775,91190,43,2,0.88,4.3,352,0.78,orion@traders.com,Developer
Horizon Supplies,V-195,ROG-9559,M-2775,105005,92,3,0.88,4.3,216,0.79,orion@traders.com,Developer
Horizon Supplies,V-411,ROG-9576,M-2922,120756,52,6,0.84,4.3,302,0.89,galaxy@distributors.com,Business
NovaTech Systems,V-626,ROG-9576,M-2922,135209,86,6,0.84,3.9,286,0.82,galaxy@distributors.com,Business
Elite Vendors,V-861,ROG-9825,M-2353,109152,31,4,0.81,4.0,354,0.78,taylor-myers@suppliers.com,Gaming
Horizon Supplies,V-625,ROG-9825,M-2353,105743,61,4,0.81,4.5,487,0.82,taylor-myers@suppliers.com,Gaming
Orion Technologies,V-765,ROG-9850,M-9989,57858,27,3,0.81,3.8,241,0.83,starline@systems.com,Gaming
Carpenter PLC,V-625,ROG-9850,M-9989,53649,69,2,0.81,3.5,493,0.82,starline@systems.com,Gaming
Taylor-Myers,V-935,ROG-9896,M-1118,81489,30,5,0.84,4.8,418,0.82,carpenter@retailers.com,Developer
Apex Retailers,V-784,ROG-9896,M-1118,79234,28,2,0.84,4.9,298,0.85,carpenter@retailers.com,Developer
Taylor-Myers,V-335,ROG-9950,M-7459,75269,46,2,0.82,4.8,420,0.89,carpenter@supplies.com,Student
Galaxy Traders,V-742,ROG-9950,M-7459,79797,34,6,0.82,4.8,492,0.9,carpenter@supplies.com,Student
Galaxy Traders,V-681,ThinkPad-1069,M-5013,139828,12,4,0.87,4.6,407,0.78,carpenter@supplies.com,Student
NovaTech Systems,V-385,ThinkPad-1069,M-5013,128570,38,5,0.87,4.4,250,0.83,carpenter@supplies.com,Student
NovaTech Systems,V-499,ThinkPad-1074,M-8737,76092,32,7,0.88,3.8,231,0.82,zenith@vendor.com,Office
Starline Distributors,V-103,ThinkPad-1074,M-8737,75674,90,5,0.88,3.5,325,0.79,zenith@vendor.com,Office
Elite Vendors,V-872,ThinkPad-1102,M-7452,102496,71,7,0.83,4.6,267,0.82,starline@systems.com,Student
Zenith Suppliers,V-865,ThinkPad-1102,M-7452,96676,96,2,0.83,4.6,288,0.78,starline@systems.com,Student
Galaxy Traders,V-913,ThinkPad-1200,M-1514,127127,89,2,0.85,4.0,338,0.85,elite@distributors.com,Student
Carpenter PLC,V-849,ThinkPad-1200,M-1514,126306,16,2,0.85,4.4,224,0.78,elite@distributors.com,Student
Elite Vendors,V-825,ThinkPad-1237,M-3801,115177,43,5,0.85,4.4,446,0.82,zenith@traders.com,Business
Orion Technologies,V-132,ThinkPad-1237,M-3801,124809,69,5,0.85,4.0,258,0.83,zenith@traders.com,Business
Starline Distributors,V-337,ThinkPad-1310,M-3935,127928,15,6,0.83,4.7,451,0.84,apex@vendor.com,Office
Carpenter PLC,V-772,ThinkPad-1310,M-3935,114352,91,6,0.83,5.0,236,0.8,apex@vendor.com,Office
Carpenter PLC,V-892,ThinkPad-1408,M-2502,147603,55,6,0.87,3.9,292,0.88,elite@retailers.com,Developer
Orion Technologies,V-519,ThinkPad-1408,M-2502,154001,89,5,0.87,4.3,210,0.88,elite@retailers.com,Developer
Elite Vendors,V-586,ThinkPad-1409,M-5448,55999,67,3,0.81,4.0,499,0.88,galaxy@traders.com,Gaming
Taylor-Myers,V-621,ThinkPad-1409,M-5448,67761,38,3,0.81,3.9,367,0.87,galaxy@traders.com,Gaming
BrightTech Supplies,V-339,ThinkPad-1413,M-5712,84396,15,3,0.85,4.3,475,0.9,apex@supplies.com,Business
Horizon Supplies,V-990,ThinkPad-1413,M-5712,81110,100,7,0.85,4.2,213,0.9,apex@supplies.com,Business
Zenith Suppliers,V-891,ThinkPad-1480,M-2783,80509,13,6,0.8,3.5,433,0.81,carpenter@distributors.com,Gaming
BrightTech Supplies,V-648,ThinkPad-1480,M-2783,81485,20,5,0.8,3.7,294,0.78,carpenter@distributors.com,Gaming
BrightTech Supplies,V-782,ThinkPad-1541,M-9435,90530,22,6,0.81,3.6,463,0.78,horizon@distributors.com,Developer
Elite Vendors,V-522,ThinkPad-1541,M-9435,86625,76,2,0.81,3.5,439,0.78,horizon@distributors.com,Developer
Apex Retailers,V-943,ThinkPad-1735,M-6200,69625,86,2,0.87,4.7,282,0.84,elite@suppliers.com,Business
BrightTech Supplies,V-635,ThinkPad-1735,M-6200,71776,24,3,0.87,4.4,411,0.83,elite@suppliers.com,Business
Zenith Suppliers,V-576,ThinkPad-1759,M-8408,55621,56,5,0.86,4.1,374,0.84,brighttech@traders.com,Business
NovaTech Systems,V-856,ThinkPad-1759,M-8408,54164,90,4,0.86,4.6,227,0.87,brighttech@traders.com,Business
Horizon Supplies,V-428,ThinkPad-1801,M-4134,154670,51,6,0.91,4.3,337,0.78,zenith@suppliers.com,Office
Orion Technologies,V-700,ThinkPad-1801,M-4134,132069,36,7,0.91,4.0,368,0.79,zenith@suppliers.com,Office
Galaxy Traders,V-173,ThinkPad-2137,M-3297,97165,39,2,0.87,4.9,238,0.84,horizon@suppliers.com,Office
Zenith Suppliers,V-961,ThinkPad-2137,M-3297,91296,17,4,0.87,4.9,258,0.83,horizon@suppliers.com,Office
Orion Technologies,V-315,ThinkPad-2169,M-2909,138719,88,7,0.94,4.0,287,0.83,zenith@vendor.com,Developer
Taylor-Myers,V-733,ThinkPad-2169,M-2909,146784,74,4,0.94,3.9,362,0.79,zenith@vendor.com,Developer
Elite Vendors,V-464,ThinkPad-2175,M-5740,135376,21,3,0.9,5.0,221,0.78,horizon@supplies.com,Developer
Galaxy Traders,V-904,ThinkPad-2175,M-5740,137227,68,6,0.9,4.9,283,0.81,horizon@supplies.com,Developer
Galaxy Traders,V-752,ThinkPad-2320,M-2488,52112,30,5,0.9,3.5,268,0.9,horizon@systems.com,Developer
Elite Vendors,V-647,ThinkPad-2320,M-2488,59419,38,2,0.9,4.2,424,0.9,horizon@systems.com,Developer
Galaxy Traders,V-355,ThinkPad-2339,M-2435,117632,18,6,0.85,4.8,212,0.8,orion@traders.com,Office
NovaTech Systems,V-255,ThinkPad-2339,M-2435,122999,73,3,0.85,4.9,449,0.87,orion@traders.com,Office
Elite Vendors,V-298,ThinkPad-2481,M-6739,67269,56,4,0.81,3.8,318,0.87,galaxy@supplies.com,Gaming
Starline Distributors,V-338,ThinkPad-2481,M-6739,71618,69,6,0.81,4.0,321,0.9,galaxy@supplies.com,Gaming
BrightTech Supplies,V-832,ThinkPad-2616,M-5092,110004,84,7,0.82,3.5,446,0.85,apex@systems.com,Student
Taylor-Myers,V-808,ThinkPad-2616,M-5092,118478,20,3,0.82,3.6,310,0.9,apex@systems.com,Student
Starline Distributors,V-471,ThinkPad-2641,M-2775,70045,36,4,0.86,4.0,327,0.83,orion@systems.com,Developer
Horizon Supplies,V-558,ThinkPad-2641,M-2775,66691,48,6,0.86,4.1,358,0.83,orion@systems.com,Developer
Elite Vendors,V-168,ThinkPad-2645,M-6871,77795,44,7,0.91,4.8,336,0.82,orion@supplies.com,Gaming
Horizon Supplies,V-940,ThinkPad-2645,M-6871,85415,86,4,0.91,4.9,318,0.85,orion@supplies.com,Gaming
Apex Retailers,V-410,ThinkPad-2698,M-2516,64604,34,6,0.93,4.2,250,0.88,starline@suppliers.com,Gaming
Zenith Suppliers,V-716,ThinkPad-2698,M-2516,65652,71,7,0.93,4.2,226,0.87,starline@suppliers.com,Gaming
Apex Retailers,V-251,ThinkPad-2771,M-9756,116311,19,3,0.93,3.5,322,0.78,zenith@traders.com,Student
Orion Technologies,V-806,ThinkPad-2771,M-9756,117912,14,2,0.93,3.7,322,0.78,zenith@traders.com,Student
Starline Distributors,V-394,ThinkPad-2787,M-2201,84229,16,2,0.93,4.6,230,0.78,elite@systems.com,Business
Orion Technologies,V-306,ThinkPad-2787,M-2201,77299,36,2,0.93,4.8,255,0.83,elite@systems.com,Business
Taylor-Myers,V-587,ThinkPad-2810,M-3972,76980,72,3,0.94,4.0,264,0.82,zenith@vendor.com,Gaming
NovaTech Systems,V-166,ThinkPad-2810,M-3972,76120,17,5,0.94,4.5,380,0.84,zenith@vendor.com,Gaming
Starline Distributors,V-149,ThinkPad-2955,M-8939,109584,73,7,0.86,4.0,289,0.82,zenith@supplies.com,Office
Apex Retailers,V-540,ThinkPad-2955,M-8939,102927,77,2,0.86,4.1,319,0.81,zenith@supplies.com,Office
Starline Distributors,V-408,ThinkPad-3122,M-9806,147423,37,2,0.87,4.0,262,0.87,brighttech@systems.com,Office
Apex Retailers,V-423,ThinkPad-3122,M-9806,132615,25,4,0.87,3.5,232,0.87,brighttech@systems.com,Office
Horizon Supplies,V-991,ThinkPad-3152,M-1452,78235,13,6,0.84,4.6,441,0.89,taylor-myers@suppliers.com,Office
Apex Retailers,V-597,ThinkPad-3152,M-1452,86015,50,7,0.84,5.0,208,0.9,taylor-myers@suppliers.com,Office
Carpenter PLC,V-907,ThinkPad-3171,M-6316,83531,74,3,0.94,4.0,415,0.82,galaxy@vendor.com,Developer
Zenith Suppliers,V-874,ThinkPad-3171,M-6316,85492,45,5,0.94,3.8,284,0.8,galaxy@vendor.com,Developer
Orion Technologies,V-321,ThinkPad-3366,M-2632,119399,97,5,0.9,4.3,349,0.88,apex@systems.com,Student
NovaTech Systems,V-838,ThinkPad-3366,M-2632,134182,40,5,0.9,3.8,414,0.87,apex@systems.com,Student
Orion Technologies,V-513,ThinkPad-3539,M-3138,110294,80,6,0.9,4.4,247,0.9,carpenter@vendor.com,Gaming
Elite Vendors,V-444,ThinkPad-3539,M-3138,119649,20,7,0.9,3.6,408,0.87,carpenter@vendor.com,Gaming
Orion Technologies,V-446,ThinkPad-3642,M-3858,62621,32,5,0.85,4.4,384,0.86,horizon@systems.com,Business
Starline Distributors,V-928,ThinkPad-3642,M-3858,57062,26,6,0.85,3.9,254,0.85,horizon@systems.com,Business
Orion Technologies,V-799,ThinkPad-3652,M-5916,160848,89,6,0.88,4.4,455,0.9,taylor-myers@distributors.com,Business
BrightTech Supplies,V-774,ThinkPad-3652,M-5916,137290,28,2,0.88,4.5,499,0.9,taylor-myers@distributors.com,Business
Galaxy Traders,V-928,ThinkPad-3685,M-5403,92727,87,2,0.87,4.2,256,0.86,novatech@distributors.com,Business
Apex Retailers,V-708,ThinkPad-3685,M-5403,91884,88,6,0.87,4.6,392,0.86,novatech@distributors.com,Business
Zenith Suppliers,V-763,ThinkPad-3696,M-7312,134280,75,7,0.94,4.5,200,0.78,starline@vendor.com,Developer
